"","country","sub_region","cancer_site","sex","measure_type","age","p","life_exp_loss_years"
"18419","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",47,0.32564285,27.932903
"18420","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",48,0.32343456,27.144011
"18421","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",49,0.3212148,26.384706
"18422","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",50,0.31898284,25.608856
"18423","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",51,0.31673807,24.875351
"18424","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",52,0.31447986,24.11882
"18425","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",53,0.31220755,23.40296
"18426","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",54,0.30992055,22.671326
"18427","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",55,0.30761823,21.973274
"18428","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",56,0.30529997,21.277054
"18429","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",57,0.30296516,20.587143
"18430","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",58,0.30061325,19.919893
"18431","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",59,0.29824364,19.210747
"18432","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",60,0.29585576,18.5361
"18433","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",61,0.29344907,17.882421
"18434","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",62,0.29102305,17.19681
"18435","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",63,0.28857711,16.546522
"18436","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",64,0.28611079,15.887733
"18437","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",65,0.28362358,15.266326
"18438","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",66,0.281115,14.64006
"18439","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",67,0.27858454,14.040396
"18440","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",68,0.27601749,13.40684
"18441","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",69,0.27334195,12.778687
"18442","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",70,0.27047256,12.182618
"18443","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",71,0.26732489,11.609903
"18444","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",72,0.26381585,11.0347
"18445","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",73,0.259864,10.465507
"18446","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",74,0.25539008,9.9261093
"18447","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",75,0.25031775,9.4003315
"18448","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",76,0.24457446,8.9098749
"18449","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",77,0.23809269,8.4422369
"18450","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",78,0.2308114,7.9048119
"18451","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",79,0.22267796,7.4786563
"18452","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",80,0.21367222,7.0686789
"18453","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",81,0.2038715,6.6480651
"18454","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",82,0.19338223,6.2311277
"18455","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",83,0.18231748,5.8020806
"18456","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",84,0.17079645,5.4227004
"18457","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",85,0.15894365,5.1224103
"18458","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",86,0.14688765,4.8405633
"18459","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",87,0.13475934,4.4976921
"18460","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",88,0.12268993,4.177321
"18461","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",89,0.11080843,3.9312699
"18462","Australia","Victoria","Oesophagus (C15)","Females","Cure proportion",90,0.099238962,3.6914978
"18463","Australia","Victoria","Stomach (C16)","Males","Cure proportion",40,0.37487403,26.853384
"18464","Australia","Victoria","Stomach (C16)","Males","Cure proportion",41,0.37671509,26.213234
"18465","Australia","Victoria","Stomach (C16)","Males","Cure proportion",42,0.37833005,25.569895
"18466","Australia","Victoria","Stomach (C16)","Males","Cure proportion",43,0.37970704,24.946781
"18467","Australia","Victoria","Stomach (C16)","Males","Cure proportion",44,0.38083425,24.312422
"18468","Australia","Victoria","Stomach (C16)","Males","Cure proportion",45,0.38169983,23.679913
"18469","Australia","Victoria","Stomach (C16)","Males","Cure proportion",46,0.382292,23.059309
"18470","Australia","Victoria","Stomach (C16)","Males","Cure proportion",47,0.38259891,22.431084
"18471","Australia","Victoria","Stomach (C16)","Males","Cure proportion",48,0.38260865,21.833632
"18472","Australia","Victoria","Stomach (C16)","Males","Cure proportion",49,0.38230941,21.218987
"18473","Australia","Victoria","Stomach (C16)","Males","Cure proportion",50,0.38168922,20.625994
"18474","Australia","Victoria","Stomach (C16)","Males","Cure proportion",51,0.38073617,20.037231
"18475","Australia","Victoria","Stomach (C16)","Males","Cure proportion",52,0.37943828,19.456205
"18476","Australia","Victoria","Stomach (C16)","Males","Cure proportion",53,0.37778354,18.874229
"18477","Australia","Victoria","Stomach (C16)","Males","Cure proportion",54,0.37575996,18.297401
"18478","Australia","Victoria","Stomach (C16)","Males","Cure proportion",55,0.37335557,17.746326
"18479","Australia","Victoria","Stomach (C16)","Males","Cure proportion",56,0.37055847,17.179747
"18480","Australia","Victoria","Stomach (C16)","Males","Cure proportion",57,0.36735678,16.657318
"18481","Australia","Victoria","Stomach (C16)","Males","Cure proportion",58,0.36373886,16.12883
"18482","Australia","Victoria","Stomach (C16)","Males","Cure proportion",59,0.35969326,15.61095
"18483","Australia","Victoria","Stomach (C16)","Males","Cure proportion",60,0.35520881,15.073558
"18484","Australia","Victoria","Stomach (C16)","Males","Cure proportion",61,0.35027483,14.567564
"18485","Australia","Victoria","Stomach (C16)","Males","Cure proportion",62,0.34488109,14.079622
"18486","Australia","Victoria","Stomach (C16)","Males","Cure proportion",63,0.3390182,13.603097
"18487","Australia","Victoria","Stomach (C16)","Males","Cure proportion",64,0.33268711,13.125417
"18488","Australia","Victoria","Stomach (C16)","Males","Cure proportion",65,0.32592809,12.645371
"18489","Australia","Victoria","Stomach (C16)","Males","Cure proportion",66,0.31879175,12.222064
"18490","Australia","Victoria","Stomach (C16)","Males","Cure proportion",67,0.31132933,11.740957
"18491","Australia","Victoria","Stomach (C16)","Males","Cure proportion",68,0.30359283,11.274985
"18492","Australia","Victoria","Stomach (C16)","Males","Cure proportion",69,0.29563451,10.827794
"18493","Australia","Victoria","Stomach (C16)","Males","Cure proportion",70,0.28750691,10.377745
"18494","Australia","Victoria","Stomach (C16)","Males","Cure proportion",71,0.2792626,9.9735928
"18495","Australia","Victoria","Stomach (C16)","Males","Cure proportion",72,0.27095371,9.524642
"18496","Australia","Victoria","Stomach (C16)","Males","Cure proportion",73,0.26263189,9.0671816
"18497","Australia","Victoria","Stomach (C16)","Males","Cure proportion",74,0.25434771,8.6465359
"18498","Australia","Victoria","Stomach (C16)","Males","Cure proportion",75,0.24614327,8.2250538
"18499","Australia","Victoria","Stomach (C16)","Males","Cure proportion",76,0.23803061,7.8085108
"18500","Australia","Victoria","Stomach (C16)","Males","Cure proportion",77,0.23001431,7.3639741
"18501","Australia","Victoria","Stomach (C16)","Males","Cure proportion",78,0.22209886,6.9138017
"18502","Australia","Victoria","Stomach (C16)","Males","Cure proportion",79,0.2142887,6.5253696
"18503","Australia","Victoria","Stomach (C16)","Males","Cure proportion",80,0.20658816,6.1166086
"18504","Australia","Victoria","Stomach (C16)","Males","Cure proportion",81,0.19900152,5.7069373
"18505","Australia","Victoria","Stomach (C16)","Males","Cure proportion",82,0.19153291,5.2794657
"18506","Australia","Victoria","Stomach (C16)","Males","Cure proportion",83,0.18418637,4.9731784
"18507","Australia","Victoria","Stomach (C16)","Males","Cure proportion",84,0.1769658,4.6183529
"18508","Australia","Victoria","Stomach (C16)","Males","Cure proportion",85,0.16987498,4.312717
"18509","Australia","Victoria","Stomach (C16)","Males","Cure proportion",86,0.16291757,4.05445
"18510","Australia","Victoria","Stomach (C16)","Males","Cure proportion",87,0.15609701,3.7210746
"18511","Australia","Victoria","Stomach (C16)","Males","Cure proportion",88,0.14941666,3.4098282
"18512","Australia","Victoria","Stomach (C16)","Males","Cure proportion",89,0.14287965,3.1400497
"18513","Australia","Victoria","Stomach (C16)","Males","Cure proportion",90,0.13648896,2.997788
"18514","Australia","Victoria","Stomach (C16)","Females","Cure proportion",40,0.35898489,29.568834
"18515","Australia","Victoria","Stomach (C16)","Females","Cure proportion",41,0.36138052,28.803045
"18516","Australia","Victoria","Stomach (C16)","Females","Cure proportion",42,0.36364585,28.031591
"18517","Australia","Victoria","Stomach (C16)","Females","Cure proportion",43,0.3657755,27.279116
"18518","Australia","Victoria","Stomach (C16)","Females","Cure proportion",44,0.36776415,26.542301
"18519","Australia","Victoria","Stomach (C16)","Females","Cure proportion",45,0.36960652,25.793573
"18520","Australia","Victoria","Stomach (C16)","Females","Cure proportion",46,0.37129736,25.059393
"18521","Australia","Victoria","Stomach (C16)","Females","Cure proportion",47,0.3728314,24.352619
"18522","Australia","Victoria","Stomach (C16)","Females","Cure proportion",48,0.37420344,23.636847
"18523","Australia","Victoria","Stomach (C16)","Females","Cure proportion",49,0.37540826,22.949083
"18524","Australia","Victoria","Stomach (C16)","Females","Cure proportion",50,0.37644064,22.249359
"18525","Australia","Victoria","Stomach (C16)","Females","Cure proportion",51,0.37729537,21.588863
"18526","Australia","Victoria","Stomach (C16)","Females","Cure proportion",52,0.3779673,20.911057
"18527","Australia","Victoria","Stomach (C16)","Females","Cure proportion",53,0.37845117,20.271448
"18528","Australia","Victoria","Stomach (C16)","Females","Cure proportion",54,0.3787418,19.621298
"18529","Australia","Victoria","Stomach (C16)","Females","Cure proportion",55,0.37883401,19.003458
"18530","Australia","Victoria","Stomach (C16)","Females","Cure proportion",56,0.37872258,18.390633
"18531","Australia","Victoria","Stomach (C16)","Females","Cure proportion",57,0.37840223,17.786795
"18532","Australia","Victoria","Stomach (C16)","Females","Cure proportion",58,0.37786776,17.206301
"18533","Australia","Victoria","Stomach (C16)","Females","Cure proportion",59,0.37711394,16.59362
"18534","Australia","Victoria","Stomach (C16)","Females","Cure proportion",60,0.37613547,16.014799
"18535","Australia","Victoria","Stomach (C16)","Females","Cure proportion",61,0.37492713,15.458209
"18536","Australia","Victoria","Stomach (C16)","Females","Cure proportion",62,0.37348366,14.878313
"18537","Australia","Victoria","Stomach (C16)","Females","Cure proportion",63,0.37179977,14.333251
"18538","Australia","Victoria","Stomach (C16)","Females","Cure proportion",64,0.36985856,13.785484
"18539","Australia","Victoria","Stomach (C16)","Females","Cure proportion",65,0.3675963,13.275853
"18540","Australia","Victoria","Stomach (C16)","Females","Cure proportion",66,0.36493754,12.768795
"18541","Australia","Victoria","Stomach (C16)","Females","Cure proportion",67,0.36180705,12.292385
"18542","Australia","Victoria","Stomach (C16)","Females","Cure proportion",68,0.35812974,11.794024
"18543","Australia","Victoria","Stomach (C16)","Females","Cure proportion",69,0.3538309,11.306692
"18544","Australia","Victoria","Stomach (C16)","Females","Cure proportion",70,0.34883657,10.852549
"18545","Australia","Victoria","Stomach (C16)","Females","Cure proportion",71,0.34307373,10.422413
"18546","Australia","Victoria","Stomach (C16)","Females","Cure proportion",72,0.33647093,9.9921799
"18547","Australia","Victoria","Stomach (C16)","Females","Cure proportion",73,0.32895914,9.5670996
"18548","Australia","Victoria","Stomach (C16)","Females","Cure proportion",74,0.32047278,9.1673775
"18549","Australia","Victoria","Stomach (C16)","Females","Cure proportion",75,0.31095117,8.7764835
"18550","Australia","Victoria","Stomach (C16)","Females","Cure proportion",76,0.30034044,8.4133644
"18551","Australia","Victoria","Stomach (C16)","Females","Cure proportion",77,0.2886171,8.0643272
"18552","Australia","Victoria","Stomach (C16)","Females","Cure proportion",78,0.27585238,7.6397157
"18553","Australia","Victoria","Stomach (C16)","Females","Cure proportion",79,0.2621493,7.3082366
"18554","Australia","Victoria","Stomach (C16)","Females","Cure proportion",80,0.2476224,6.9785538
"18555","Australia","Victoria","Stomach (C16)","Females","Cure proportion",81,0.23239861,6.6246572
"18556","Australia","Victoria","Stomach (C16)","Females","Cure proportion",82,0.2166173,6.2602968
"18557","Australia","Victoria","Stomach (C16)","Females","Cure proportion",83,0.20042998,5.8693929
"18558","Australia","Victoria","Stomach (C16)","Females","Cure proportion",84,0.18399929,5.5136018
"18559","Australia","Victoria","Stomach (C16)","Females","Cure proportion",85,0.16749701,5.225255
"18560","Australia","Victoria","Stomach (C16)","Females","Cure proportion",86,0.15110141,4.944416
"18561","Australia","Victoria","Stomach (C16)","Females","Cure proportion",87,0.13499355,4.5910988
"18562","Australia","Victoria","Stomach (C16)","Females","Cure proportion",88,0.11935282,4.2511616
"18563","Australia","Victoria","Stomach (C16)","Females","Cure proportion",89,0.10435172,3.9786582
"18564","Australia","Victoria","Stomach (C16)","Females","Cure proportion",90,0.09015017,3.7064896
"18565","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",40,0.63461226,14.564195
"18566","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",41,0.63340825,14.258174
"18567","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",42,0.63221937,13.947762
"18568","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",43,0.63104635,13.645454
"18569","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",44,0.62989014,13.333827
"18570","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",45,0.62875152,13.019867
"18571","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",46,0.62763131,12.708943
"18572","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",47,0.62653047,12.390086
"18573","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",48,0.62544972,12.084366
"18574","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",49,0.62439001,11.764998
"18575","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",50,0.62335223,11.45354
"18576","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",51,0.6223371,11.140079
"18577","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",52,0.62134564,10.82657
"18578","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",53,0.62037861,10.508071
"18579","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",54,0.61943692,10.187883
"18580","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",55,0.61852139,9.8774672
"18581","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",56,0.61763293,9.5538492
"18582","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",57,0.61677241,9.250351
"18583","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",58,0.61594069,8.9388323
"18584","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",59,0.61513865,8.6286945
"18585","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",60,0.61436713,8.3034248
"18586","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",61,0.61362696,7.9913154
"18587","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",62,0.61291909,7.6851053
"18588","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",63,0.61224431,7.3813643
"18589","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",64,0.6115886,7.0733824
"18590","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",65,0.61087823,6.7615466
"18591","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",66,0.61002421,6.4787812
"18592","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",67,0.60893697,6.1649547
"18593","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",68,0.60752606,5.8604679
"18594","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",69,0.60569972,5.5682912
"18595","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",70,0.60336447,5.2783895
"18596","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",71,0.60042435,5.0169983
"18597","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",72,0.5967803,4.7383661
"18598","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",73,0.59232908,4.4627209
"18599","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",74,0.5869627,4.2134595
"18600","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",75,0.58058912,3.9723289
"18601","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",76,0.57319993,3.7419758
"18602","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",77,0.564807,3.5060303
"18603","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",78,0.55542171,3.2755754
"18604","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",79,0.5450561,3.0817549
"18605","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",80,0.53372383,2.8849282
"18606","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",81,0.52144098,2.6929758
"18607","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",82,0.50822759,2.4979105
"18608","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",83,0.49410802,2.3657277
"18609","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",84,0.47911274,2.2137713
"18610","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",85,0.46327886,2.0884528
"18611","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",86,0.44665131,1.9886003
"18612","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",87,0.42928365,1.8521441
"18613","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",88,0.41123879,1.7270882
"18614","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",89,0.39258951,1.6226698
"18615","Australia","Victoria","Colon (C18-19)","Males","Cure proportion",90,0.37341884,1.5846175
"18616","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",40,0.68948364,14.045552
"18617","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",41,0.68801737,13.855322
"18618","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",42,0.68657064,13.644717
"18619","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",43,0.68514472,13.425945
"18620","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",44,0.68374079,13.197952
"18621","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",45,0.68236011,12.9474
"18622","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",46,0.68100387,12.688
"18623","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",47,0.67967337,12.427016
"18624","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",48,0.67836988,12.146266
"18625","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",49,0.67709458,11.865525
"18626","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",50,0.67584884,11.564687
"18627","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",51,0.6746338,11.271378
"18628","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",52,0.67345083,10.956745
"18629","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",53,0.67230117,10.650555
"18630","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",54,0.67118609,10.327964
"18631","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",55,0.67010689,10.012502
"18632","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",56,0.66906482,9.6904736
"18633","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",57,0.6680612,9.3649817
"18634","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",58,0.66709721,9.0443029
"18635","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",59,0.66617417,8.6999121
"18636","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",60,0.6652934,8.3675909
"18637","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",61,0.66445607,8.0421219
"18638","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",62,0.66366345,7.7004318
"18639","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",63,0.66291678,7.3737674
"18640","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",64,0.66221738,7.0432048
"18641","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",65,0.66155642,6.7301145
"18642","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",66,0.6608851,6.4173784
"18643","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",67,0.66014445,6.1204314
"18644","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",68,0.65927488,5.8140054
"18645","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",69,0.65821648,5.515914
"18646","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",70,0.65690845,5.2378426
"18647","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",71,0.65528923,4.9760365
"18648","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",72,0.65329576,4.719162
"18649","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",73,0.65086323,4.4708648
"18650","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",74,0.64792478,4.2409549
"18651","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",75,0.64441055,4.0221829
"18652","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",76,0.64024752,3.8233349
"18653","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",77,0.63537383,3.638644
"18654","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",78,0.62978572,3.4265821
"18655","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",79,0.62349337,3.2645152
"18656","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",80,0.61650646,3.1103888
"18657","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",81,0.60883456,2.9518442
"18658","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",82,0.60048753,2.7945833
"18659","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",83,0.59147596,2.6310227
"18660","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",84,0.58181196,2.4887967
"18661","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",85,0.57150918,2.3816001
"18662","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",86,0.56058353,2.2817435
"18663","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",87,0.54905373,2.1510196
"18664","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",88,0.53694135,2.0282335
"18665","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",89,0.52427149,1.9393528
"18666","Australia","Victoria","Colon (C18-19)","Females","Cure proportion",90,0.51107305,1.8511957
"18667","Australia","Victoria","Rectum (C20)","Males","Cure proportion",40,0.66955763,15.924536
"18668","Australia","Victoria","Rectum (C20)","Males","Cure proportion",41,0.66810089,15.588609
"18669","Australia","Victoria","Rectum (C20)","Males","Cure proportion",42,0.66660905,15.240333
"18670","Australia","Victoria","Rectum (C20)","Males","Cure proportion",43,0.66508031,14.893895
"18671","Australia","Victoria","Rectum (C20)","Males","Cure proportion",44,0.66351312,14.531093
"18672","Australia","Victoria","Rectum (C20)","Males","Cure proportion",45,0.66190559,14.160368
"18673","Australia","Victoria","Rectum (C20)","Males","Cure proportion",46,0.66025609,13.788595
"18674","Australia","Victoria","Rectum (C20)","Males","Cure proportion",47,0.65856278,13.404506
"18675","Australia","Victoria","Rectum (C20)","Males","Cure proportion",48,0.65682381,13.031643
"18676","Australia","Victoria","Rectum (C20)","Males","Cure proportion",49,0.6550374,12.641737
"18677","Australia","Victoria","Rectum (C20)","Males","Cure proportion",50,0.65320158,12.259048
"18678","Australia","Victoria","Rectum (C20)","Males","Cure proportion",51,0.65131456,11.873755
"18679","Australia","Victoria","Rectum (C20)","Males","Cure proportion",52,0.64937431,11.488894
"18680","Australia","Victoria","Rectum (C20)","Males","Cure proportion",53,0.64737886,11.099839
"18681","Australia","Victoria","Rectum (C20)","Males","Cure proportion",54,0.64532632,10.710773
"18682","Australia","Victoria","Rectum (C20)","Males","Cure proportion",55,0.64321446,10.334528
"18683","Australia","Victoria","Rectum (C20)","Males","Cure proportion",56,0.6410414,9.9478951
"18684","Australia","Victoria","Rectum (C20)","Males","Cure proportion",57,0.63880485,9.5863972
"18685","Australia","Victoria","Rectum (C20)","Males","Cure proportion",58,0.63650274,9.2211065
"18686","Australia","Victoria","Rectum (C20)","Males","Cure proportion",59,0.63413286,8.8623199
"18687","Australia","Victoria","Rectum (C20)","Males","Cure proportion",60,0.63169301,8.4937487
"18688","Australia","Victoria","Rectum (C20)","Males","Cure proportion",61,0.62917882,8.1448936
"18689","Australia","Victoria","Rectum (C20)","Males","Cure proportion",62,0.6265775,7.8082919
"18690","Australia","Victoria","Rectum (C20)","Males","Cure proportion",63,0.62387395,7.4802046
"18691","Australia","Victoria","Rectum (C20)","Males","Cure proportion",64,0.62105268,7.1532831
"18692","Australia","Victoria","Rectum (C20)","Males","Cure proportion",65,0.61809808,6.8273892
"18693","Australia","Victoria","Rectum (C20)","Males","Cure proportion",66,0.61499399,6.535316
"18694","Australia","Victoria","Rectum (C20)","Males","Cure proportion",67,0.61172396,6.2152929
"18695","Australia","Victoria","Rectum (C20)","Males","Cure proportion",68,0.60827112,5.9073734
"18696","Australia","Victoria","Rectum (C20)","Males","Cure proportion",69,0.60461819,5.6134601
"18697","Australia","Victoria","Rectum (C20)","Males","Cure proportion",70,0.60074735,5.3223286
"18698","Australia","Victoria","Rectum (C20)","Males","Cure proportion",71,0.59664047,5.0595098
"18699","Australia","Victoria","Rectum (C20)","Males","Cure proportion",72,0.59228253,4.7776031
"18700","Australia","Victoria","Rectum (C20)","Males","Cure proportion",73,0.58767366,4.4966354
"18701","Australia","Victoria","Rectum (C20)","Males","Cure proportion",74,0.58281779,4.2398229
"18702","Australia","Victoria","Rectum (C20)","Males","Cure proportion",75,0.57771897,3.9883339
"18703","Australia","Victoria","Rectum (C20)","Males","Cure proportion",76,0.5723815,3.7449152
"18704","Australia","Victoria","Rectum (C20)","Males","Cure proportion",77,0.56680983,3.4933691
"18705","Australia","Victoria","Rectum (C20)","Males","Cure proportion",78,0.56100869,3.2452896
"18706","Australia","Victoria","Rectum (C20)","Males","Cure proportion",79,0.55498314,3.0318913
"18707","Australia","Victoria","Rectum (C20)","Males","Cure proportion",80,0.54873848,2.8141804
"18708","Australia","Victoria","Rectum (C20)","Males","Cure proportion",81,0.54228044,2.6004055
"18709","Australia","Victoria","Rectum (C20)","Males","Cure proportion",82,0.53561509,2.383616
"18710","Australia","Victoria","Rectum (C20)","Males","Cure proportion",83,0.52874899,2.2274303
"18711","Australia","Victoria","Rectum (C20)","Males","Cure proportion",84,0.52168906,2.0528162
"18712","Australia","Victoria","Rectum (C20)","Males","Cure proportion",85,0.51444268,1.9039882
"18713","Australia","Victoria","Rectum (C20)","Males","Cure proportion",86,0.50701773,1.7794217
"18714","Australia","Victoria","Rectum (C20)","Males","Cure proportion",87,0.49942267,1.6231191
"18715","Australia","Victoria","Rectum (C20)","Males","Cure proportion",88,0.49166632,1.4798883
"18716","Australia","Victoria","Rectum (C20)","Males","Cure proportion",89,0.48375812,1.3573551
"18717","Australia","Victoria","Rectum (C20)","Males","Cure proportion",90,0.47570801,1.2931156
"18718","Australia","Victoria","Rectum (C20)","Females","Cure proportion",40,0.73479021,13.043807
"18719","Australia","Victoria","Rectum (C20)","Females","Cure proportion",41,0.73274946,12.805844
"18720","Australia","Victoria","Rectum (C20)","Females","Cure proportion",42,0.73070574,12.557004
